data,temperatura,umidità_relativa,precipitazione,direzione_vento,radiazione_globale,velocità_vento
2022-11-13T08:00:00Z,7.6,99,0,343,3,0.7
2022-11-13T09:00:00Z,10.5,89.5,0,18,117,0.9
2022-11-13T10:00:00Z,13.5,65.2,0,60,250,2
2022-11-13T11:00:00Z,14.7,58.2,0,97,368.2,2
2022-11-13T12:00:00Z,16,54.3,0,74,433.8,1.6
2022-11-13T13:00:00Z,16.9,53,0,173,432.7,1.8
2022-11-13T14:00:00Z,16.5,54.7,0,158,309.5,1.6
2022-11-13T15:00:00Z,16.1,56.2,0,177,251,1.6
2022-11-13T16:00:00Z,15,59.2,0,162,102.2,1.5
2022-11-13T17:00:00Z,12.6,69.2,0,177,8.8,0.7
2022-11-13T18:00:00Z,10.3,81.3,0,193,0,0.2
2022-11-13T19:00:00Z,9.5,89.5,0,226,0,0.1
2022-11-13T20:00:00Z,10.6,89,0,69,0,0.2
2022-11-13T21:00:00Z,11.3,82.7,0,64,0,0.8
2022-11-13T22:00:00Z,11.3,85.3,0,48,0,0.8
2022-11-13T23:00:00Z,11.2,89,0,26,0,1
2022-11-14T00:00:00Z,10.6,92.8,0,86,0,0.5
2022-11-14T01:00:00Z,10.1,97,0,89,0,0.7
2022-11-14T02:00:00Z,10.1,99,0,82,0,1.1
2022-11-14T03:00:00Z,9.8,99,0,86,0,1.3
2022-11-14T04:00:00Z,9.6,99,0,75,0,0.8
2022-11-14T05:00:00Z,9.4,99,0,89,0,1
2022-11-14T06:00:00Z,9.4,99,0,66,0,1.1
2022-11-14T07:00:00Z,9.4,99,0,61,0,1.1
2022-11-14T08:00:00Z,9.4,99,0,65,0,0.9
2022-11-14T09:00:00Z,9.9,99,0,58,37.5,0.6
2022-11-14T10:00:00Z,10.5,98.3,0,57,69.5,1.1
2022-11-14T11:00:00Z,10.9,94.2,0,59,68.7,1.1
2022-11-14T12:00:00Z,11.8,86.8,0,70,152.2,1.2
2022-11-14T13:00:00Z,12.5,79.8,0,50,160.2,1
2022-11-14T14:00:00Z,12.9,76.5,0,12,175.5,0.8
2022-11-14T15:00:00Z,12.9,75.2,0,255,108.7,0.7
2022-11-14T16:00:00Z,12.3,79.3,0,291,40.7,1
2022-11-14T17:00:00Z,10.4,87.5,0,258,4.3,0.5
2022-11-14T18:00:00Z,8.9,95.3,0,243,0,0.3
2022-11-14T19:00:00Z,8.3,98,0,244,0,0.5
2022-11-14T20:00:00Z,8.4,99,0,250,0,0.6
2022-11-14T21:00:00Z,7.5,99,0,252,0,0.2
2022-11-14T22:00:00Z,7.6,99,0,260,0,0.4
2022-11-14T23:00:00Z,7.2,99,0,327,0,0.3
2022-11-15T00:00:00Z,6.5,99,0,247,0,0.3
2022-11-15T01:00:00Z,5.9,99,0,232,0,0.4
2022-11-15T02:00:00Z,5.8,99,0,333,0,0.4
2022-11-15T03:00:00Z,5.2,99,0,191,0,0.2
2022-11-15T04:00:00Z,5.2,99,0,262,0,0.4
2022-11-15T05:00:00Z,5.7,99,0,7,0,0.3
2022-11-15T06:00:00Z,6.1,99,0,325,0,0.3
2022-11-15T07:00:00Z,6.7,99,0,129,0,0.6
2022-11-15T08:00:00Z,6.9,99,0,167,0,0.9
2022-11-15T09:00:00Z,7.5,99,0,56,0.8,0.5
2022-11-15T10:00:00Z,8.3,99,0,8,45.3,0.5
2022-11-15T11:00:00Z,8.9,99,0,150,70.5,0.7
2022-11-15T12:00:00Z,9.1,99,0,16,47.5,0.6
2022-11-15T13:00:00Z,9.2,99,0,20,46.8,0.9
2022-11-15T14:00:00Z,9.3,99,0,56,52.2,0.9
2022-11-15T15:00:00Z,9.3,99,0,77,49.8,0.7
2022-11-15T16:00:00Z,9.2,99,0,82,5.7,0.3
2022-11-15T17:00:00Z,8.9,99,0,97,0,0.4
2022-11-15T18:00:00Z,8.7,99,0,163,0,0.3
2022-11-15T19:00:00Z,8.8,99,0,167,0,0.3
2022-11-15T20:00:00Z,8.8,99,0,91,0,0.4
2022-11-15T21:00:00Z,8.8,99,0,114,0,0.2
2022-11-15T22:00:00Z,8.8,99,0,93,0,0.6
2022-11-15T23:00:00Z,8.9,99,0,39,0,0.5
2022-11-16T00:00:00Z,9,99,0,0,0,0.2
2022-11-16T01:00:00Z,9.1,99,0,8,0,0.9
2022-11-16T02:00:00Z,9,99,0,69,0,0.2
2022-11-16T03:00:00Z,9,99,0,91,0,0.5
2022-11-16T04:00:00Z,9,99,0,218,0,0.1
2022-11-16T05:00:00Z,9,99,0,357,0,0.7
2022-11-16T06:00:00Z,9,99,0,214,0,0.3
2022-11-16T07:00:00Z,9.1,99,0,119,0,0.5
2022-11-16T08:00:00Z,9.2,99,0,123,0,0.9
2022-11-16T09:00:00Z,9.4,99,0,207,0,0.7
2022-11-16T10:00:00Z,9.7,99,0,284,9,0.9
2022-11-16T11:00:00Z,10.4,99,0,331,113.2,0.6
2022-11-16T12:00:00Z,NA,NA,0,NA,NA,NA
2022-11-16T13:00:00Z,NA,NA,0,NA,NA,NA
2022-11-16T14:00:00Z,NA,NA,0,NA,NA,NA
2022-11-16T15:00:00Z,12.5,84.2,0,250,129,1.4
2022-11-16T16:00:00Z,12.2,84.3,0,254,31,1
2022-11-16T17:00:00Z,11.4,85.8,0,220,0.2,0.9
2022-11-16T18:00:00Z,10.2,92.8,0,237,0,0.8
2022-11-16T19:00:00Z,11,91.2,0,227,0,1
2022-11-16T20:00:00Z,10.8,91,0,238,0,1
2022-11-16T21:00:00Z,10.7,90.5,0,232,0,0.9
2022-11-16T22:00:00Z,10.6,89.8,0,289,0,1.1
2022-11-16T23:00:00Z,9.8,92.2,0,250,0,0.7
2022-11-17T00:00:00Z,7.5,98.2,0,117,0,0.3
2022-11-17T01:00:00Z,7.4,99,0,239,0,0.4
2022-11-17T02:00:00Z,6.8,99,0,238,0,0.4
2022-11-17T03:00:00Z,7.5,99,0,256,0,0.5
2022-11-17T04:00:00Z,8,99,0,255,0,0.4
2022-11-17T05:00:00Z,7.8,99,0,324,0,0.9
2022-11-17T06:00:00Z,7.8,99,0,315,0,0.8
2022-11-17T07:00:00Z,7.3,99,0,206,0,0.6
2022-11-17T08:00:00Z,7,99,0,251,0,0.5
2022-11-17T09:00:00Z,7.9,99.2,0,228,70.5,0.3
2022-11-17T10:00:00Z,10,99,0,230,73,0.4
2022-11-17T11:00:00Z,10.8,99,0,100,85.8,0.6
2022-11-17T12:00:00Z,11.4,97.8,0,146,181.5,0.8
2022-11-17T13:00:00Z,12.7,86.2,0,350,120.8,0.9
2022-11-17T14:00:00Z,12.8,79.8,0,3,131.3,1.2
2022-11-17T15:00:00Z,12.9,79.2,0,358,93.2,1.2
2022-11-17T16:00:00Z,12.9,79.2,0,131,40.8,0.5
2022-11-17T17:00:00Z,12.1,87.5,0,169,1.5,0.9
2022-11-17T18:00:00Z,11.4,92.7,0,183,0,0.6
2022-11-17T19:00:00Z,11,95.5,0,140,0,0.6
2022-11-17T20:00:00Z,10.5,98,0,101,0,0.3
2022-11-17T21:00:00Z,10.7,99,0,87,0,0.5
2022-11-17T22:00:00Z,10.8,99,0,32,0,0.8
2022-11-17T23:00:00Z,10.8,99,0,9,0,0.8
2022-11-18T00:00:00Z,10.8,99,0,170,0,0.6
2022-11-18T01:00:00Z,10.9,99,0,335,0,0.4
2022-11-18T02:00:00Z,10.9,99,0,108,0,0.5
2022-11-18T03:00:00Z,11,99,0,20,0,0.6
2022-11-18T04:00:00Z,11.1,99,0,226,0,0.5
2022-11-18T05:00:00Z,11.2,99,0,313,0,0.9
2022-11-18T06:00:00Z,11.3,97.8,0,288,0,0.8
2022-11-18T07:00:00Z,10.4,98.8,0,268,0,1
2022-11-18T08:00:00Z,10.5,99,0,252,0,1.1
2022-11-18T09:00:00Z,11.6,98,0,224,80.7,1.6
2022-11-18T10:00:00Z,12.4,89,0,262,177.3,2.3
2022-11-18T11:00:00Z,12.6,86.8,0,257,244.2,2
2022-11-18T12:00:00Z,14.6,77,0,248,416.7,2.2
2022-11-18T13:00:00Z,15.7,71,0,246,421,2.4
2022-11-18T14:00:00Z,16.5,65.8,0,265,373.5,2.1
2022-11-18T15:00:00Z,16.8,62.8,0,257,274.5,2.3
2022-11-18T16:00:00Z,16.3,63,0,247,113.8,2.1
2022-11-18T17:00:00Z,14.2,73.3,0,246,0,1.6
2022-11-18T18:00:00Z,13.4,77.2,0,273,0,2
2022-11-18T19:00:00Z,12.8,78,0,286,0,1.5
2022-11-18T20:00:00Z,12.4,67.2,0,322,0,2.3
2022-11-18T21:00:00Z,11.7,54.2,0,354,0,2.1
2022-11-18T22:00:00Z,10.5,54.5,0,339,0,1.3
2022-11-18T23:00:00Z,8.7,62.7,0,98,0,0.7
2022-11-19T00:00:00Z,6.9,76.2,0,272,0,0.5
2022-11-19T01:00:00Z,6,83,0,255,0,0.3
2022-11-19T02:00:00Z,5.3,89.2,0,279,0,0.4
2022-11-19T03:00:00Z,6.3,95,0,342,0,0.7
2022-11-19T04:00:00Z,6.4,97.2,0,347,0,0.9
2022-11-19T05:00:00Z,6.3,93,0,351,0,1.8
2022-11-19T06:00:00Z,5.1,89.8,0,213,0,0.7
2022-11-19T07:00:00Z,5.3,92.2,0,279,0,0.3
2022-11-19T08:00:00Z,4.9,93.8,0,344,0,0.9
2022-11-19T09:00:00Z,6.5,87.2,0,1,80.7,0.5
2022-11-19T10:00:00Z,10,73.7,0,12,213.2,1.3
2022-11-19T11:00:00Z,12.1,68.3,0,84,184.2,0.6
2022-11-19T12:00:00Z,13.6,62.5,0,343,282.2,0.9
2022-11-19T13:00:00Z,14.6,59.2,0,315,281,0.9
2022-11-19T14:00:00Z,14.9,59.7,0,290,216.8,0.7
2022-11-19T15:00:00Z,14.4,61.8,0,153,128.5,0.7
2022-11-19T16:00:00Z,13.2,69.8,0,175,71,1.2
2022-11-19T17:00:00Z,11.4,81,0,179,5.8,1.1
2022-11-19T18:00:00Z,9.8,90.7,0,245,0,0.8
2022-11-19T19:00:00Z,10.1,90.7,0,293,0,1.2
2022-11-19T20:00:00Z,9.9,92.3,0,304,0,1.2
2022-11-19T21:00:00Z,9.4,93.5,0,309,0,1.2
2022-11-19T22:00:00Z,7.4,96.7,0,264,0,0.7
2022-11-19T23:00:00Z,7.2,96.3,0,295,0,1
2022-11-20T00:00:00Z,5.6,96.3,0,192,0,0.4
2022-11-20T01:00:00Z,4.4,98.8,0,336,0,0.3
2022-11-20T02:00:00Z,3.7,99,0,17,0,0.2
2022-11-20T03:00:00Z,3.1,99,0,203,0,0.5
2022-11-20T04:00:00Z,2.1,99,0,216,0,0.2
2022-11-20T05:00:00Z,2,99,0,217,0,0.1
2022-11-20T06:00:00Z,1.8,99,0,224,0,0.1
2022-11-20T07:00:00Z,1.3,99,0,220,0,0.1
2022-11-20T08:00:00Z,1.4,99,0,231,0.8,0.1
2022-11-20T09:00:00Z,3.4,99,0,224,93.5,0.1
2022-11-20T10:00:00Z,7.5,99,0,130,202.3,0.2
2022-11-20T11:00:00Z,11.3,72.7,0,149,334.7,0.9
2022-11-20T12:00:00Z,12.8,54.7,0,163,417.3,1.4
2022-11-20T13:00:00Z,13.7,51.2,0,149,412.8,1.5
2022-11-20T14:00:00Z,14.4,50.3,0,220,362.3,1.4
2022-11-20T15:00:00Z,14.3,48.8,0,216,263.7,1.4
2022-11-20T16:00:00Z,13.6,47.3,0,243,105.5,1
2022-11-20T17:00:00Z,10.1,58.3,0,197,0,0.8
2022-11-20T18:00:00Z,7,72.8,0,201,0,0.6
2022-11-20T19:00:00Z,6,82.3,0,198,0,0.8
2022-11-20T20:00:00Z,5.1,88,0,207,0,0.4
2022-11-20T21:00:00Z,4.8,93.2,0,200,0,0.3
2022-11-20T22:00:00Z,4.1,96.3,0,332,0,0.4
2022-11-20T23:00:00Z,4.1,99,0,346,0,0.5
2022-11-21T00:00:00Z,4.3,99,0,335,0,0.5
2022-11-21T01:00:00Z,3.3,99,0,258,0,0.5
2022-11-21T02:00:00Z,2.2,99,0,251,0,0.4
2022-11-21T03:00:00Z,2,99,0,344,0,0.6
2022-11-21T04:00:00Z,1.8,99,0,304,0,0.5
2022-11-21T05:00:00Z,1.2,99,0,272,0,0.3
2022-11-21T06:00:00Z,1.1,99,0,344,0,0.5
2022-11-21T07:00:00Z,1.3,99,0,270,0,0.4
2022-11-21T08:00:00Z,1.1,99,0,185,0.2,0.4
2022-11-21T09:00:00Z,3.1,99.3,0,347,77,0.4
2022-11-21T10:00:00Z,6.2,98.8,0,75,197.2,0.7
2022-11-21T11:00:00Z,10.1,76.7,0,149,305.3,0.7
2022-11-21T12:00:00Z,12.3,55.3,0,166,418.3,1
2022-11-21T13:00:00Z,12.5,47.3,0,330,357.2,1.8
2022-11-21T14:00:00Z,13.5,40.7,0,297,274.2,1.2
2022-11-21T15:00:00Z,13.2,43.8,0,27,156.8,1
2022-11-21T16:00:00Z,12.4,50.7,0,127,68.3,1.5
2022-11-21T17:00:00Z,10.1,71,0,134,1.3,1.3
2022-11-21T18:00:00Z,9.2,78.2,0,107,0,1.5
2022-11-21T19:00:00Z,8.9,75.8,0,96,0,2.1
2022-11-21T20:00:00Z,8.4,78.3,0,95,0,2.2
2022-11-21T21:00:00Z,7.9,85.2,0,90,0,1.9
2022-11-21T22:00:00Z,8,90.3,0,78,0,2.3
2022-11-21T23:00:00Z,7.5,96.2,0,62,0,2.8
2022-11-22T00:00:00Z,7.4,97.5,0,69,0,1.8
2022-11-22T01:00:00Z,7.3,98.8,0,43,0,1
2022-11-22T02:00:00Z,7.3,99,0,355,0,2.2
2022-11-22T03:00:00Z,7.3,99,0,352,0,2
2022-11-22T04:00:00Z,7.4,99,0,346,0,2
2022-11-22T05:00:00Z,7.3,99,0,326,0,2.5
2022-11-22T06:00:00Z,7,99,0,333,0,2.5
2022-11-22T07:00:00Z,7,99,0,331,0,2.6
2022-11-22T08:00:00Z,6.9,99,0,322,0,2.8
2022-11-22T09:00:00Z,7,99,0,323,0,2
2022-11-22T10:00:00Z,7.3,99,0,292,26,1.3
2022-11-22T11:00:00Z,7.5,99,0,331,45.8,1
2022-11-22T12:00:00Z,8.2,99,0,262,48,0.9
2022-11-22T13:00:00Z,9.1,96,0,241,73.3,1.6
2022-11-22T14:00:00Z,9.8,87.5,0,224,90.3,1.6
2022-11-22T15:00:00Z,9.9,86.2,0,224,131.8,2.1
2022-11-22T16:00:00Z,10.6,83.5,0,218,116.3,2
2022-11-22T17:00:00Z,9.8,88.7,0,160,31,1.6
2022-11-22T18:00:00Z,8.5,95.2,0,188,0,1.8
2022-11-22T19:00:00Z,7.8,98.7,0,199,0,1.6
2022-11-22T20:00:00Z,6.8,99,0,219,0,0.8
2022-11-22T21:00:00Z,6.2,99,0,244,0,0.9
2022-11-22T22:00:00Z,5.6,99,0,301,0,0.7
2022-11-22T23:00:00Z,4.3,99,0,208,0,0.6
2022-11-23T00:00:00Z,3.5,99,0,151,0,0.6
2022-11-23T01:00:00Z,3.2,99,0,70,0,0.8
2022-11-23T02:00:00Z,2.4,99,0,230,0,0.5
2022-11-23T03:00:00Z,1.4,99,0,213,0,0.4
2022-11-23T04:00:00Z,1.1,99,0,230,0,0.5
2022-11-23T05:00:00Z,1.5,99,0,344,0,0.5
2022-11-23T06:00:00Z,1.8,99,0,11,0,0.6
2022-11-23T07:00:00Z,1.4,99,0,199,0,0.7
2022-11-23T08:00:00Z,0.5,99,0,164,1.3,0.9
2022-11-23T09:00:00Z,1.5,99.5,0,75,83.3,0.5
2022-11-23T10:00:00Z,5.3,99.3,0,130,242.5,0.6
2022-11-23T11:00:00Z,7.6,99.5,0,127,350.8,1.1
2022-11-23T12:00:00Z,10.6,83,0,121,408.2,1.1
2022-11-23T13:00:00Z,12.9,60.2,0,108,407.7,0.8
2022-11-23T14:00:00Z,13.3,56.5,0,82,358,1.1
2022-11-23T15:00:00Z,13.7,53.3,0,117,259.2,1.1
2022-11-23T16:00:00Z,12.3,58.3,0,137,93.3,0.9
2022-11-23T17:00:00Z,8.8,72.3,0,163,0,0.7
2022-11-23T18:00:00Z,6.3,87.5,0,192,0,0.5
2022-11-23T19:00:00Z,5,96,0,236,0,0.2
2022-11-23T20:00:00Z,4.6,98.7,0,277,0,0.1
2022-11-23T21:00:00Z,5.1,99,0,250,0,0.3
2022-11-23T22:00:00Z,5.5,99,0,22,0,0.4
2022-11-23T23:00:00Z,5.1,99,0,274,0,0.5
2022-11-24T00:00:00Z,4.1,99,0,232,0,0.5
2022-11-24T01:00:00Z,3.5,99,0,274,0,0.8
2022-11-24T02:00:00Z,3.6,99,0,306,0,0.8
2022-11-24T03:00:00Z,3.2,99,0,270,0,1
2022-11-24T04:00:00Z,2.5,99,0,65,0,0.6
2022-11-24T05:00:00Z,1.7,99,0,302,0,0.6
2022-11-24T06:00:00Z,1.6,99,0,139,0,0.6
2022-11-24T07:00:00Z,1.3,99,0,247,0,0.7
2022-11-24T08:00:00Z,1.6,99,0,111,0,0.8
2022-11-24T09:00:00Z,3.9,93.5,0,294,106.3,1.2
2022-11-24T10:00:00Z,7.4,71.5,0,324,274.3,0.7
2022-11-24T11:00:00Z,10.9,56.8,0,272,331.8,1
2022-11-24T12:00:00Z,13.3,48.7,0,206,403.3,1.3
2022-11-24T13:00:00Z,14.4,43.3,0,249,405.7,1.3
2022-11-24T14:00:00Z,15.4,40.5,0,195,356.3,1.3
2022-11-24T15:00:00Z,15.9,40.3,0,239,254,0.8
2022-11-24T16:00:00Z,14.9,43.8,0,346,85.7,0.3
2022-11-24T17:00:00Z,10.3,64.5,0,217,0,0.2
2022-11-24T18:00:00Z,8.2,77.7,0,217,0,0.6
2022-11-24T19:00:00Z,6.7,86.8,0,133,0,0.5
2022-11-24T20:00:00Z,5.7,93.5,0,252,0,0.5
2022-11-24T21:00:00Z,5.1,96,0,213,0,0.4
2022-11-24T22:00:00Z,4.7,98.5,0,312,0,0.3
2022-11-24T23:00:00Z,5.5,98.8,0,358,0,0.7
2022-11-25T00:00:00Z,6.2,92.2,0,20,0,0.7
2022-11-25T01:00:00Z,4.9,94.5,0,231,0,0.4
2022-11-25T02:00:00Z,5,96.5,0,353,0,0.6
2022-11-25T03:00:00Z,5.3,95.2,0,342,0,0.8
2022-11-25T04:00:00Z,5.4,93.3,0,341,0,0.5
2022-11-25T05:00:00Z,6,88,0,67,0,0.9
2022-11-25T06:00:00Z,6.1,87.3,0,322,0,0.4
2022-11-25T07:00:00Z,5.8,88.7,0,85,0,0.8
2022-11-25T08:00:00Z,6.8,85.7,0,95,0,0.9
2022-11-25T09:00:00Z,7.1,89.3,0,58,29,0.8
2022-11-25T10:00:00Z,8.7,85.3,0,39,157.8,1.3
2022-11-25T11:00:00Z,9.8,79,0,56,199.7,1
2022-11-25T12:00:00Z,12.9,64.7,0,114,531.7,1.8
2022-11-25T13:00:00Z,13.7,60,0,156,385.5,1.9
2022-11-25T14:00:00Z,12.9,61.7,0,122,278.3,1.7
2022-11-25T15:00:00Z,12.4,64,0,105,221.7,1.6
2022-11-25T16:00:00Z,11.3,69.3,0,127,83,1.5
2022-11-25T17:00:00Z,9.1,80.7,0,68,1.5,0.7
2022-11-25T18:00:00Z,7.5,91.5,0,46,0,0.7
2022-11-25T19:00:00Z,6.4,94.8,0,131,0,0.2
2022-11-25T20:00:00Z,5.8,98,0,273,0,0.2
2022-11-25T21:00:00Z,5.5,99,0,346,0,0.5
2022-11-25T22:00:00Z,5.3,99,0,287,0,0.6
2022-11-25T23:00:00Z,5,99,0,327,0,0.5
2022-11-26T00:00:00Z,4.4,99,0,269,0,0.3
2022-11-26T01:00:00Z,3.6,99,0,233,0,0.3
2022-11-26T02:00:00Z,2.9,99,0,220,0,0.2
2022-11-26T03:00:00Z,3,99,0,241,0,0.5
2022-11-26T04:00:00Z,2.6,99,0,207,0,0.3
2022-11-26T05:00:00Z,2.2,99,0,170,0,0.4
2022-11-26T06:00:00Z,2,99,0,235,0,0.5
2022-11-26T07:00:00Z,1.5,99,0,143,0,0.5
2022-11-26T08:00:00Z,0.9,99,0,127,0,0.4
2022-11-26T09:00:00Z,1.4,99,0,167,61.5,0.8
2022-11-26T10:00:00Z,4.1,99.2,0,41,182.2,0.8
2022-11-26T11:00:00Z,7.8,97.8,0,110,276.7,0.9
2022-11-26T12:00:00Z,11.1,75.3,0,220,364.3,1.1
2022-11-26T13:00:00Z,13,62.7,0,255,382,0.9
2022-11-26T14:00:00Z,14.2,59.3,0,71,335,1
2022-11-26T15:00:00Z,15.2,54.8,0,147,240,0.7
2022-11-26T16:00:00Z,13.9,55.7,0,77,76.5,0.6
2022-11-26T17:00:00Z,10.1,72.8,0,190,0,0.5
2022-11-26T18:00:00Z,7.3,89.5,0,236,0,0.3
2022-11-26T19:00:00Z,5.9,94.5,0,306,0,0.2
2022-11-26T20:00:00Z,6.1,85.5,0,350,0,0.4
2022-11-26T21:00:00Z,6,82.3,0,341,0,1
2022-11-26T22:00:00Z,5.9,80.2,0,354,0,1.2
2022-11-26T23:00:00Z,5,83.7,0,353,0,0.9
2022-11-27T00:00:00Z,4.9,82.7,0,350,0,1.2
2022-11-27T01:00:00Z,4.2,85.8,0,6,0,1.1
2022-11-27T02:00:00Z,3.4,91.5,0,359,0,0.8
2022-11-27T03:00:00Z,3.1,91.7,0,351,0,1
2022-11-27T04:00:00Z,2.6,94.2,0,75,0,0.6
2022-11-27T05:00:00Z,1.4,96.5,0,195,0,0.3
2022-11-27T06:00:00Z,0.8,98.2,0,205,0,0.1
2022-11-27T07:00:00Z,0.8,99,0,316,0,0.3
2022-11-27T08:00:00Z,0.9,99,0,322,0,0.3
2022-11-27T09:00:00Z,2.6,99,0,27,68.7,0.3
2022-11-27T10:00:00Z,6.4,93.8,0,44,206,0.3
2022-11-27T11:00:00Z,10.3,63,0,63,309.8,0.7
2022-11-27T12:00:00Z,12.1,53.7,0,95,379.2,1
2022-11-27T13:00:00Z,13,49.8,0,165,382.3,1.6
2022-11-27T14:00:00Z,12.4,51.2,0,159,333.5,1.9
2022-11-27T15:00:00Z,12,55.8,0,145,224,1.7
2022-11-27T16:00:00Z,10.7,60,0,146,77,1.2
2022-11-27T17:00:00Z,7.8,72.8,0,182,0,0.6
2022-11-27T18:00:00Z,5.7,84.8,0,218,0,0.3
2022-11-27T19:00:00Z,5.2,89.7,0,219,0,0.2
2022-11-27T20:00:00Z,5,93,0,245,0,0.3
2022-11-27T21:00:00Z,4.7,95.2,0,228,0,0.3
2022-11-27T22:00:00Z,4.6,96.8,0,318,0,0.2
2022-11-27T23:00:00Z,4.8,98.7,0,3,0,0.4
2022-11-28T00:00:00Z,4.6,98,0,108,0,0.1
2022-11-28T01:00:00Z,4.3,99,0,329,0,0.3
2022-11-28T02:00:00Z,5.4,97,0,16,0,0.7
2022-11-28T03:00:00Z,6,91,0,357,0,0.9
2022-11-28T04:00:00Z,5.8,90.5,0,76,0,0.3
2022-11-28T05:00:00Z,5.7,90,0,190,0,0
2022-11-28T06:00:00Z,5.9,88.5,0,43,0,0.3
2022-11-28T07:00:00Z,5.8,86.7,0,105,0,0.4
2022-11-28T08:00:00Z,5.1,90.5,0,189,0,0.3
2022-11-28T09:00:00Z,6,90.3,0,173,8.2,0.3
2022-11-28T10:00:00Z,7,81.7,0,174,54.2,0.6
2022-11-28T11:00:00Z,7.3,79,0,152,51.8,0.7
2022-11-28T12:00:00Z,8.1,77,0,94,119.2,0.9
2022-11-28T13:00:00Z,8.9,70.2,0,87,132.5,1
2022-11-28T14:00:00Z,9,68.2,0,122,100.3,1.2
2022-11-28T15:00:00Z,8.9,68.2,0,118,86.5,0.8
2022-11-28T16:00:00Z,8.4,70,0,159,45.2,0.8
2022-11-28T17:00:00Z,7.4,74.5,0,128,0,0.8
2022-11-28T18:00:00Z,6.5,81.8,0,132,0,0.5
2022-11-28T19:00:00Z,5.8,88.2,0,155,0,0.3
2022-11-28T20:00:00Z,5.3,92.8,0,178,0,0.7
2022-11-28T21:00:00Z,4.9,95.8,0,165,0,0.6
2022-11-28T22:00:00Z,4.5,97.8,0,177,0,0.3
2022-11-28T23:00:00Z,4.4,99,0,139,0,0.1
2022-11-29T00:00:00Z,5,99,0,27,0,0.2
2022-11-29T01:00:00Z,5.3,97.2,0,30,0,0.4
2022-11-29T02:00:00Z,5.5,90.5,0,40,0,0.5
2022-11-29T03:00:00Z,4.8,92,0,221,0,0.3
2022-11-29T04:00:00Z,3.1,94.8,0,286,0,0.1
2022-11-29T05:00:00Z,3.1,98.5,0,284,0,0.3
2022-11-29T06:00:00Z,4,99,0,213,0,0.4
2022-11-29T07:00:00Z,4.3,99,0,139,0,0.5
2022-11-29T08:00:00Z,4.7,99,0,61,0,0.1
2022-11-29T09:00:00Z,5.1,99,0,65,7.8,0
2022-11-29T10:00:00Z,6.2,95.8,0,84,70,0.1
2022-11-29T11:00:00Z,7.3,83.5,0,18,110.3,0.5
2022-11-29T12:00:00Z,7.8,72.2,0,325,111.8,0.8
2022-11-29T13:00:00Z,8.3,69.3,0,121,104.8,0.5
2022-11-29T14:00:00Z,8.2,69.7,0,161,126,1.1
2022-11-29T15:00:00Z,8.1,70.2,0,151,104.5,0.9
2022-11-29T16:00:00Z,7.2,74.8,0,154,47.7,1.1
2022-11-29T17:00:00Z,6.2,81.8,0,147,0.7,0.9
2022-11-29T18:00:00Z,5.3,89.2,0,168,0,0.8
2022-11-29T19:00:00Z,4.4,92.5,0,207,0,0.5
2022-11-29T20:00:00Z,5.3,93,0,299,0,0.8
2022-11-29T21:00:00Z,5.3,92.3,0,300,0,0.8
2022-11-29T22:00:00Z,5.8,89.8,0,312,0,0.7
2022-11-29T23:00:00Z,6,90.5,0,315,0,1.4
2022-11-30T00:00:00Z,4.3,93.5,0,176,0,0.5
2022-11-30T01:00:00Z,2.9,97.3,0,191,0,0.4
2022-11-30T02:00:00Z,1.9,98.8,0,197,0,0.2
2022-11-30T03:00:00Z,1.5,99,0,172,0,0.4
2022-11-30T04:00:00Z,1.1,99,0,171,0,0.5
2022-11-30T05:00:00Z,1.6,99,0,315,0,0.3
2022-11-30T06:00:00Z,0.8,99,0,277,0,0.1
2022-11-30T07:00:00Z,1.3,99,0,346,0,0.3
2022-11-30T08:00:00Z,2,99,0,310,0,0.4
2022-11-30T09:00:00Z,3.3,99,0,303,25,0.2
2022-11-30T10:00:00Z,4.5,99,0,25,43.8,0.5
2022-11-30T11:00:00Z,5.3,99,0,109,54.2,0.7
2022-11-30T12:00:00Z,5.2,99,0,125,55,1.1
2022-11-30T13:00:00Z,5.5,99,0,91,53.7,1
2022-11-30T14:00:00Z,5.8,99,0,88,41.7,0.8
2022-11-30T15:00:00Z,6,97.7,0,56,39.2,1
2022-11-30T16:00:00Z,6.2,91.8,0,7,45.5,1.3
2022-11-30T17:00:00Z,5.5,90.2,0,351,3.7,1.2
2022-11-30T18:00:00Z,4.3,94,0,319,0,0.9
2022-11-30T19:00:00Z,4.1,96.5,0,299,0,0.9
2022-11-30T20:00:00Z,4.4,94,0,282,0,0.9
2022-11-30T21:00:00Z,3.3,95,0,230,0,0.5
2022-11-30T22:00:00Z,2.8,98,0,266,0,0.4
2022-11-30T23:00:00Z,3.5,98.7,0,320,0,0.5
2022-12-01T00:00:00Z,2.7,98.7,0,214,0,0.5
2022-12-01T01:00:00Z,1.6,99,0,191,0,0.4
2022-12-01T02:00:00Z,0.8,99,0,175,0,0.5
2022-12-01T03:00:00Z,-0.2,99,0,176,0,0.6
2022-12-01T04:00:00Z,-0.6,99,0,172,0,0.7
2022-12-01T05:00:00Z,-0.7,99,0,167,0,0.6
2022-12-01T06:00:00Z,-1.3,99,0,185,0,0.3
2022-12-01T07:00:00Z,-1.7,99,0,169,0,0.6
